OrderID,Date,CustomerID,Product,Quantity,UnitPrice,ShippingAddress,PaymentMethod,OrderStatus,TrackingNumber,ItemsInCart,CouponCode,ReferralSource,TotalPrice
200523,18-02-2025,65083,Desk,4,657.79,652,Credit Card,Returned,60937148,6,WINTER15,Google,2631.16
200539,18-02-2025,53277,Desk,3,531.72,473,Gift Card,Delivered,17653832,7,SAVE10,Google,1595.16
200760,18-02-2025,96636,Desk,1,39.56,283,Debit Card,Cancelled,73324346,5,,Google,39.56
200157,21-02-2025,50422,Monitor,2,564.58,636,Online,Returned,71227815,4,WINTER15,Facebook,1129.16
200730,22-02-2025,77357,Phone,1,474.6,407,Debit Card,Delivered,91943923,4,SAVE10,Email,474.6
200746,24-02-2025,32183,Desk,3,661.89,551,Online,Cancelled,76287027,6,WINTER15,Referral,1985.67
201022,24-02-2025,19071,Tablet,3,450.98,396,Credit Card,Shipped,66537096,8,SAVE10,Referral,1352.94
200089,25-02-2025,17181,Printer,5,455.33,291,Credit Card,Cancelled,78912978,8,FREESHIP,Google,2276.65
200473,25-02-2025,28552,Chair,2,14.93,449,Online,Shipped,71597160,4,,Facebook,29.86
200549,25-02-2025,34266,Monitor,4,629.88,550,Debit Card,Cancelled,56378197,8,WINTER15,Instagram,2519.52
200528,26-02-2025,32011,Chair,1,628.89,686,Credit Card,Returned,70997744,2,SAVE10,Referral,628.89
200039,27-02-2025,96664,Printer,3,256.46,666,Credit Card,Delivered,85508960,4,SAVE10,Referral,769.38
200952,27-02-2025,49111,Monitor,3,503.39,225,Online,Pending,45303393,5,,Facebook,1510.17
200283,28-02-2025,39638,Laptop,4,540.33,990,Cash,Shipped,69745608,6,,Google,2161.32
200661,28-02-2025,63657,Tablet,3,424.89,116,Debit Card,Cancelled,86378984,6,FREESHIP,Google,1274.67
200984,28-02-2025,44176,Desk,1,77.64,706,Credit Card,Shipped,68704764,1,FREESHIP,Facebook,77.64
201029,01-03-2025,44733,Desk,1,87.06,851,Credit Card,Shipped,41500198,4,FREESHIP,Email,87.06
201139,01-03-2025,70659,Chair,3,501.82,568,Gift Card,Cancelled,28290825,4,FREESHIP,Email,1505.46
200482,02-03-2025,35852,Monitor,3,381.41,989,Online,Pending,22302049,6,,Instagram,1144.23
200706,02-03-2025,85330,Desk,5,228.09,969,Gift Card,Returned,97693301,9,FREESHIP,Facebook,1140.45
200335,03-03-2025,58721,Tablet,3,205.86,978,Gift Card,Shipped,34801199,4,,Email,617.58
200166,04-03-2025,28889,Chair,3,86.29,565,Cash,Delivered,23791726,6,WINTER15,Instagram,258.87
200708,04-03-2025,25268,Printer,1,665.11,788,Cash,Pending,20481215,3,FREESHIP,Instagram,665.11
200477,05-03-2025,56564,Phone,2,253.74,481,Online,Shipped,13166044,5,SAVE10,Google,507.48
200898,05-03-2025,44619,Monitor,3,158.37,742,Cash,Shipped,66662528,6,,Referral,475.11
201051,05-03-2025,35043,Monitor,5,26.43,820,Gift Card,Shipped,65097450,5,FREESHIP,Facebook,132.15
200344,06-03-2025,95623,Tablet,3,623.34,248,Online,Cancelled,67558189,3,SAVE10,Instagram,1870.02
200615,07-03-2025,97218,Monitor,5,460.14,252,Credit Card,Returned,52632065,10,WINTER15,Facebook,2300.7
200732,07-03-2025,80987,Laptop,1,132.05,787,Online,Delivered,42187776,2,,Google,132.05
201077,07-03-2025,57861,Printer,3,305.16,115,Credit Card,Cancelled,47775217,8,SAVE10,Referral,915.48
200191,08-03-2025,51494,Laptop,2,488.87,505,Online,Cancelled,58520306,4,FREESHIP,Google,977.74
200826,08-03-2025,43249,Printer,3,463.81,283,Online,Returned,32469820,8,WINTER15,Email,1391.43
200079,10-03-2025,76700,Tablet,2,311.91,103,Online,Shipped,13036341,2,,Facebook,623.82
201162,11-03-2025,29405,Phone,2,224.37,251,Debit Card,Delivered,33125798,3,WINTER15,Referral,448.74
200693,12-03-2025,62070,Monitor,1,176.58,674,Debit Card,Returned,10267127,4,,Referral,176.58
200747,12-03-2025,54277,Tablet,2,259.58,940,Debit Card,Delivered,26500181,7,FREESHIP,Instagram,519.16
200880,12-03-2025,85074,Laptop,4,233.7,506,Online,Shipped,63133878,8,SAVE10,Facebook,934.8
200920,12-03-2025,26137,Tablet,2,428.09,978,Credit Card,Returned,98110407,6,,Instagram,856.18
200496,14-03-2025,93618,Printer,3,201.21,249,Online,Cancelled,66129326,3,SAVE10,Google,603.63
200833,14-03-2025,90595,Phone,5,78.29,508,Credit Card,Shipped,96573803,5,WINTER15,Referral,391.45
200188,15-03-2025,97715,Chair,2,363.91,927,Gift Card,Shipped,19515949,2,FREESHIP,Referral,727.82
200813,15-03-2025,12813,Laptop,5,292.54,263,Debit Card,Cancelled,36131660,8,FREESHIP,Email,1462.7
200822,15-03-2025,20624,Phone,1,479.56,923,Gift Card,Returned,45123395,1,SAVE10,Google,479.56
201038,15-03-2025,77961,Tablet,3,362.53,422,Debit Card,Returned,28969024,5,,Facebook,1087.59
201089,15-03-2025,13324,Tablet,2,599.74,440,Gift Card,Shipped,66967997,2,,Instagram,1199.48
201127,15-03-2025,69396,Printer,3,602.75,920,Credit Card,Shipped,33155049,6,SAVE10,Email,1808.25
200426,16-03-2025,40967,Monitor,5,57.45,315,Cash,Cancelled,24839296,10,,Facebook,287.25
200207,18-03-2025,54595,Phone,1,121.96,999,Debit Card,Delivered,44416659,3,,Google,121.96
200182,19-03-2025,16612,Desk,1,600.54,596,Debit Card,Pending,96188223,4,WINTER15,Google,600.54
200584,21-03-2025,15257,Chair,4,145.05,626,Online,Delivered,28779938,6,SAVE10,Google,580.2
200777,21-03-2025,66116,Chair,5,64.49,633,Online,Cancelled,41967983,7,,Facebook,322.45
200030,22-03-2025,44267,Monitor,2,426.7,895,Online,Pending,54751444,5,SAVE10,Referral,853.4
200569,22-03-2025,25783,Desk,5,250.68,672,Cash,Shipped,13289741,8,SAVE10,Instagram,1253.4
200924,22-03-2025,81319,Printer,5,268.43,991,Cash,Returned,55330558,5,SAVE10,Email,1342.15
200537,23-03-2025,68553,Tablet,3,247.47,385,Online,Delivered,58218971,4,SAVE10,Facebook,742.41
201087,23-03-2025,84134,Laptop,4,693.07,530,Online,Shipped,48659380,8,SAVE10,Instagram,2772.28
200018,26-03-2025,84329,Desk,1,431.44,891,Gift Card,Pending,65191045,3,SAVE10,Facebook,431.44
200825,26-03-2025,23899,Desk,5,271.69,543,Online,Returned,88914760,7,FREESHIP,Instagram,1358.45
200054,27-03-2025,48120,Chair,1,280.25,623,Online,Pending,11014449,5,WINTER15,Email,280.25
200229,28-03-2025,62622,Tablet,1,562.61,762,Credit Card,Delivered,70997648,3,WINTER15,Facebook,562.61
200353,28-03-2025,16012,Tablet,1,630.82,171,Online,Delivered,15195225,5,FREESHIP,Google,630.82
200800,28-03-2025,34686,Tablet,1,68.39,412,Online,Returned,99468332,3,WINTER15,Facebook,68.39
200276,29-03-2025,99050,Printer,2,600.57,654,Debit Card,Returned,56927089,3,WINTER15,Instagram,1201.14
200705,30-03-2025,50114,Monitor,2,49.08,420,Debit Card,Returned,20214786,7,FREESHIP,Instagram,98.16
200462,31-03-2025,22991,Phone,1,252.68,731,Online,Cancelled,32796086,1,,Referral,252.68
200294,01-04-2025,65414,Phone,2,297.71,208,Online,Shipped,67562517,7,SAVE10,Referral,595.42
200008,02-04-2025,26817,Phone,2,134.28,904,Gift Card,Cancelled,61042692,2,,Email,268.56
200677,03-04-2025,56722,Tablet,5,22.07,179,Online,Cancelled,78778569,7,FREESHIP,Instagram,110.35
200170,04-04-2025,80223,Desk,4,662.94,535,Cash,Cancelled,68632951,8,SAVE10,Instagram,2651.76
200172,06-04-2025,34134,Printer,1,254.12,365,Online,Delivered,43074303,1,WINTER15,Email,254.12
200415,06-04-2025,62169,Chair,1,184.15,655,Gift Card,Shipped,64558985,5,FREESHIP,Facebook,184.15
200286,07-04-2025,70554,Monitor,3,139.45,187,Gift Card,Returned,61086952,8,WINTER15,Google,418.35
200564,08-04-2025,93309,Desk,5,364.28,734,Credit Card,Cancelled,99446987,5,WINTER15,Google,1821.4
200879,08-04-2025,56622,Phone,2,547.67,932,Gift Card,Shipped,86373987,3,,Instagram,1095.34
200023,09-04-2025,42372,Phone,4,273.25,755,Debit Card,Cancelled,36168083,5,FREESHIP,Referral,1093
200401,09-04-2025,98635,Printer,1,538.68,197,Debit Card,Returned,14225465,6,,Referral,538.68
200412,11-04-2025,42451,Tablet,5,133.01,246,Credit Card,Returned,31313343,10,,Facebook,665.05
200099,12-04-2025,30477,Printer,1,201.58,717,Debit Card,Cancelled,51829648,2,WINTER15,Email,201.58
200749,13-04-2025,17551,Laptop,1,518.39,997,Debit Card,Pending,88797170,4,FREESHIP,Instagram,518.39
200216,15-04-2025,70492,Monitor,4,496,811,Online,Cancelled,84625405,8,WINTER15,Google,1984
200774,15-04-2025,29701,Chair,3,20.54,257,Credit Card,Cancelled,42266846,3,FREESHIP,Instagram,61.62
200939,16-04-2025,48510,Laptop,2,521.4,212,Cash,Delivered,53152886,7,SAVE10,Instagram,1042.8
200267,17-04-2025,84480,Chair,5,468.51,803,Debit Card,Delivered,62361867,9,,Facebook,2342.55
200658,18-04-2025,86864,Printer,2,46.36,670,Gift Card,Returned,15323191,4,SAVE10,Google,92.72
200767,18-04-2025,19368,Tablet,2,323.22,517,Credit Card,Delivered,80436037,7,,Instagram,646.44
200471,19-04-2025,52717,Desk,5,551.27,395,Online,Cancelled,27625571,7,FREESHIP,Referral,2756.35
200475,19-04-2025,29844,Tablet,2,438.62,363,Cash,Cancelled,91642337,3,SAVE10,Facebook,877.24
200245,20-04-2025,12667,Laptop,1,223.3,306,Online,Returned,25390491,1,,Facebook,223.3
200044,21-04-2025,73225,Phone,2,550.18,996,Gift Card,Returned,73848522,3,FREESHIP,Referral,1100.36
200282,22-04-2025,30411,Printer,4,637.79,375,Gift Card,Cancelled,71810536,9,FREESHIP,Google,2551.16
200899,23-04-2025,99904,Printer,2,323.37,552,Online,Pending,83843411,3,SAVE10,Instagram,646.74
200647,24-04-2025,54409,Desk,3,339.39,667,Cash,Returned,67671316,7,FREESHIP,Google,1018.17
200395,25-04-2025,30010,Phone,3,127.41,830,Gift Card,Delivered,35386084,7,SAVE10,Referral,382.23
201013,26-04-2025,91123,Laptop,4,300.56,842,Cash,Cancelled,49568409,9,FREESHIP,Facebook,1202.24
200850,27-04-2025,38557,Monitor,3,638.5,890,Debit Card,Cancelled,14832238,4,FREESHIP,Instagram,1915.5
200796,29-04-2025,33313,Phone,3,579.55,882,Gift Card,Returned,13349970,8,WINTER15,Facebook,1738.65
200146,30-04-2025,84645,Tablet,2,411.49,404,Credit Card,Returned,68893369,4,,Instagram,822.98
200219,02-05-2025,48946,Laptop,5,61.97,457,Cash,Delivered,99387220,6,SAVE10,Email,309.85
200453,02-05-2025,15017,Tablet,1,675.57,492,Cash,Shipped,51241924,1,WINTER15,Facebook,675.57
200126,03-05-2025,55606,Desk,4,275.5,353,Gift Card,Shipped,68250319,8,FREESHIP,Google,1102
200370,03-05-2025,80649,Phone,1,312.11,870,Online,Cancelled,41143313,4,WINTER15,Facebook,312.11
200532,03-05-2025,47365,Laptop,2,41,369,Online,Delivered,42207882,7,,Email,82
201096,03-05-2025,18169,Tablet,2,464.92,782,Debit Card,Returned,49482923,2,,Facebook,929.84
200414,04-05-2025,11829,Desk,2,139.57,797,Cash,Delivered,84229257,4,WINTER15,Facebook,279.14
200147,06-05-2025,46316,Laptop,2,465.18,893,Credit Card,Cancelled,16196000,2,SAVE10,Google,930.36
200908,06-05-2025,35117,Desk,2,697.93,332,Credit Card,Cancelled,27155709,2,SAVE10,Google,1395.86
200967,06-05-2025,52879,Tablet,5,638.92,502,Credit Card,Returned,67403284,5,FREESHIP,Google,3194.6
200111,07-05-2025,95271,Desk,3,309.22,620,Online,Cancelled,74904969,7,FREESHIP,Google,927.66
200842,07-05-2025,78305,Laptop,3,364.14,396,Online,Pending,88312618,7,WINTER15,Referral,1092.42
200004,08-05-2025,81840,Printer,4,626.01,668,Online,Delivered,29241424,8,SAVE10,Email,2504.04
200036,08-05-2025,59337,Laptop,2,534.43,465,Debit Card,Pending,50961250,5,,Facebook,1068.86
200243,09-05-2025,54725,Chair,2,144.66,506,Online,Cancelled,30601940,7,FREESHIP,Google,289.32
200519,10-05-2025,71797,Laptop,4,464.29,941,Debit Card,Returned,66010667,5,SAVE10,Email,1857.16
201120,10-05-2025,22919,Tablet,1,195.86,267,Online,Pending,82416295,3,,Facebook,195.86
200315,12-05-2025,59139,Tablet,5,91.67,301,Online,Cancelled,45507090,9,FREESHIP,Email,458.35
201145,12-05-2025,28152,Desk,3,571.53,821,Debit Card,Delivered,59642814,6,FREESHIP,Facebook,1714.59
200843,13-05-2025,43538,Desk,3,430.06,534,Gift Card,Cancelled,20961563,8,FREESHIP,Instagram,1290.18
200883,13-05-2025,43595,Printer,5,561.48,451,Online,Delivered,25317348,9,FREESHIP,Facebook,2807.4
200508,14-05-2025,39550,Phone,1,558.27,976,Online,Delivered,24120267,1,,Referral,558.27
200251,15-05-2025,93175,Monitor,4,14.69,814,Cash,Cancelled,32995144,9,,Email,58.76
200784,16-05-2025,21191,Laptop,1,325.81,232,Credit Card,Pending,85771230,1,WINTER15,Referral,325.81
200311,17-05-2025,71698,Desk,5,489.37,274,Online,Returned,34786818,8,,Instagram,2446.85
201025,17-05-2025,28406,Chair,1,23.53,174,Gift Card,Delivered,98841457,2,FREESHIP,Instagram,23.53
200683,18-05-2025,91591,Desk,4,652.48,887,Cash,Pending,23554043,5,FREESHIP,Instagram,2609.92
200798,19-05-2025,20861,Phone,5,488.35,968,Debit Card,Returned,89372013,9,FREESHIP,Email,2441.75
200966,20-05-2025,58503,Monitor,5,280.52,290,Credit Card,Cancelled,12981657,7,WINTER15,Facebook,1402.6
200312,24-05-2025,35397,Printer,5,66.31,579,Gift Card,Pending,64742535,7,FREESHIP,Referral,331.55
200457,25-05-2025,50236,Desk,4,615.83,545,Online,Returned,67692578,4,WINTER15,Instagram,2463.32
200783,26-05-2025,19937,Printer,1,438.34,281,Gift Card,Returned,46990083,5,FREESHIP,Facebook,438.34
200261,28-05-2025,68976,Phone,5,173.65,460,Gift Card,Delivered,25491356,9,SAVE10,Email,868.25
200554,30-05-2025,61943,Laptop,2,492.9,610,Cash,Returned,66126496,5,FREESHIP,Instagram,985.8
200140,31-05-2025,33110,Chair,3,528.14,388,Online,Delivered,38624225,3,FREESHIP,Email,1584.42
200607,31-05-2025,96434,Printer,4,634.05,282,Cash,Shipped,56730647,6,SAVE10,Google,2536.2
200754,31-05-2025,48846,Printer,2,452.05,983,Credit Card,Returned,52804097,3,WINTER15,Email,904.1
200870,01-06-2025,78725,Phone,4,470.09,541,Debit Card,Delivered,72001139,4,FREESHIP,Google,1880.36
200934,01-06-2025,40304,Laptop,4,119.84,692,Gift Card,Shipped,85790948,8,FREESHIP,Referral,479.36
200355,03-06-2025,18353,Tablet,3,433.33,677,Credit Card,Cancelled,78766533,4,FREESHIP,Referral,1299.99
200738,04-06-2025,96261,Phone,2,485.37,264,Credit Card,Shipped,44998396,5,SAVE10,Email,970.74
200088,05-06-2025,75439,Desk,3,114.81,318,Gift Card,Cancelled,19831653,7,,Google,344.43
200495,05-06-2025,63827,Phone,4,493.73,947,Debit Card,Pending,35730581,6,SAVE10,Facebook,1974.92
200969,05-06-2025,19439,Desk,1,440.34,675,Gift Card,Shipped,25383993,2,WINTER15,Facebook,440.34
200987,05-06-2025,67387,Phone,5,283.73,436,Gift Card,Pending,54120003,8,FREESHIP,Instagram,1418.65
200200,07-06-2025,97681,Tablet,5,433.26,895,Credit Card,Delivered,37531040,9,SAVE10,Google,2166.3
201101,08-06-2025,43546,Monitor,3,161.97,904,Cash,Pending,85871121,4,SAVE10,Email,485.91
201190,08-06-2025,46886,Desk,3,616.39,754,Credit Card,Shipped,82791646,6,FREESHIP,Instagram,1849.17
200849,09-06-2025,16675,Printer,4,214.35,664,Debit Card,Cancelled,12756945,7,WINTER15,Referral,857.4
200973,09-06-2025,70010,Desk,5,230.77,141,Online,Pending,50594008,10,WINTER15,Referral,1153.85
201004,09-06-2025,87529,Chair,4,246.91,296,Online,Pending,15739505,8,SAVE10,Referral,987.64
200071,10-06-2025,37454,Monitor,3,434.45,923,Credit Card,Pending,28252730,4,,Referral,1303.35
200285,10-06-2025,67583,Phone,1,338.31,974,Online,Delivered,93281700,3,,Google,338.31
200119,11-06-2025,14683,Desk,2,534.67,187,Debit Card,Shipped,47373682,7,FREESHIP,Referral,1069.34
200504,11-06-2025,11676,Monitor,2,464.5,805,Online,Cancelled,35726395,2,WINTER15,Instagram,929
201154,11-06-2025,53631,Monitor,3,198.63,593,Cash,Pending,67589167,8,SAVE10,Instagram,595.89
200518,13-06-2025,30686,Printer,4,403.58,319,Online,Pending,59807273,9,SAVE10,Referral,1614.32
200854,13-06-2025,56938,Laptop,3,372.6,356,Credit Card,Delivered,67735987,7,WINTER15,Referral,1117.8
200837,14-06-2025,88029,Chair,5,655.55,282,Online,Delivered,59701278,5,,Email,3277.75
201182,14-06-2025,18473,Chair,2,420.29,700,Gift Card,Returned,97834202,3,SAVE10,Google,840.58
200583,15-06-2025,27072,Chair,3,154.37,996,Gift Card,Delivered,29750379,4,,Instagram,463.11
201193,16-06-2025,45104,Tablet,1,687.89,348,Cash,Returned,38559816,1,FREESHIP,Email,687.89
200006,17-06-2025,83492,Laptop,1,664.42,986,Gift Card,Returned,96417362,6,SAVE10,Facebook,664.42
200965,18-06-2025,70412,Laptop,4,578.28,791,Gift Card,Cancelled,22192783,5,FREESHIP,Email,2313.12
201002,19-06-2025,83911,Tablet,4,699.88,944,Cash,Pending,33188106,5,WINTER15,Referral,2799.52
200133,20-06-2025,87432,Chair,4,302.05,636,Debit Card,Cancelled,68969625,6,SAVE10,Google,1208.2
201115,20-06-2025,70426,Laptop,2,336.32,562,Online,Returned,89687816,3,,Google,672.64
200468,21-06-2025,90110,Phone,1,418.36,998,Credit Card,Delivered,60203957,5,FREESHIP,Email,418.36
200713,21-06-2025,65056,Tablet,4,532.49,638,Online,Cancelled,31705278,6,SAVE10,Facebook,2129.96
200604,22-06-2025,99214,Chair,3,32.62,252,Debit Card,Delivered,81368481,6,,Facebook,97.86
201044,22-06-2025,63018,Printer,1,38.49,215,Credit Card,Delivered,52335337,4,FREESHIP,Referral,38.49
200134,23-06-2025,16253,Laptop,2,199.7,583,Cash,Pending,17354894,4,,Email,399.4
200676,23-06-2025,90431,Laptop,2,422.34,985,Credit Card,Cancelled,44151723,4,FREESHIP,Instagram,844.68
200055,24-06-2025,95984,Printer,3,344.4,565,Online,Cancelled,67434829,3,,Facebook,1033.2
200163,24-06-2025,99589,Tablet,1,641.39,277,Online,Cancelled,16695001,1,,Referral,641.39
200342,24-06-2025,69994,Monitor,5,466.42,619,Gift Card,Returned,95935805,5,,Referral,2332.1
200918,24-06-2025,74359,Laptop,5,368.25,706,Online,Delivered,18250450,5,,Instagram,1841.25
201071,24-06-2025,94037,Phone,2,255.14,216,Cash,Shipped,47536985,2,,Google,510.28
200064,25-06-2025,49720,Printer,3,130.61,752,Debit Card,Cancelled,55785217,4,FREESHIP,Facebook,391.83
200226,27-06-2025,31501,Desk,3,588.05,242,Gift Card,Delivered,93063929,8,,Instagram,1764.15
200176,28-06-2025,80151,Tablet,4,430.83,553,Gift Card,Pending,88251529,8,WINTER15,Referral,1723.32
200773,28-06-2025,99205,Phone,2,512.33,415,Cash,Cancelled,48904015,7,,Facebook,1024.66
200882,28-06-2025,43335,Phone,2,274.12,533,Cash,Delivered,91848650,6,FREESHIP,Referral,548.24
201039,28-06-2025,49137,Desk,2,299.23,177,Credit Card,Cancelled,79362428,2,WINTER15,Instagram,598.46
200256,30-06-2025,94323,Chair,5,75.81,463,Gift Card,Returned,22663277,10,WINTER15,Instagram,379.05
201107,30-06-2025,25110,Tablet,2,63.21,282,Online,Cancelled,80963328,4,SAVE10,Google,126.42
