Date,Product,Quantity,UnitPrice,PaymentMethod,OrderStatus,ItemsInCart,CouponCode,ReferralSource,TotalPrice,CouponSave10,CouponWinter15,CouponFreeship,RevenueGenrated
24-05-2024,Phone,3,251.48,Credit Card,Returned,4,WINTER15,Email,754.44,0.0,113.166,0.0,0.0
24-05-2025,Printer,5,66.31,Gift Card,Pending,7,FREESHIP,Referral,331.55,0.0,0.0,331.55,0.0
24-06-2023,Phone,5,90.87,Cash,Pending,5,WINTER15,Instagram,454.35,0.0,68.1525,0.0,0.0
24-06-2024,Printer,2,552.83,Credit Card,Cancelled,3,FREESHIP,Referral,1105.66,0.0,0.0,1105.66,0.0
24-06-2025,Phone,2,255.14,Cash,Shipped,2,FREESHIP,Google,510.28,0.0,0.0,510.28,0.0
24-06-2025,Printer,3,344.4,Online,Cancelled,3,FREESHIP,Facebook,1033.2,0.0,0.0,1033.2,0.0
24-06-2025,Laptop,5,368.25,Online,Delivered,5,FREESHIP,Instagram,1841.25,0.0,0.0,1841.25,0.0
24-06-2025,Monitor,5,466.42,Gift Card,Returned,5,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
24-06-2025,Tablet,1,641.39,Online,Cancelled,1,FREESHIP,Referral,641.39,0.0,0.0,641.39,0.0
24-07-2023,Desk,3,308.01,Cash,Pending,3,FREESHIP,Facebook,924.03,0.0,0.0,924.03,0.0
24-07-2023,Tablet,1,438.93,Gift Card,Cancelled,3,SAVE10,Referral,438.93,43.893,0.0,0.0,0.0
24-07-2024,Monitor,3,68.12,Online,Cancelled,3,FREESHIP,Email,204.36,0.0,0.0,204.36,0.0
24-07-2024,Desk,1,334.39,Credit Card,Returned,2,WINTER15,Instagram,334.39,0.0,50.1585,0.0,0.0
24-07-2024,Monitor,1,399.98,Debit Card,Delivered,3,WINTER15,Email,399.98,0.0,59.99700000000001,0.0,339.983
24-07-2024,Laptop,5,543.16,Online,Cancelled,6,SAVE10,Instagram,2332.082,233.2082,0.0,0.0,0.0
24-07-2024,Chair,4,404.58,Cash,Shipped,5,FREESHIP,Instagram,1618.32,0.0,0.0,1618.32,0.0
24-08-2023,Monitor,5,201.22,Debit Card,Pending,6,FREESHIP,Facebook,1006.1,0.0,0.0,1006.1,0.0
24-08-2023,Chair,3,197.97,Online,Cancelled,5,FREESHIP,Google,593.91,0.0,0.0,593.91,0.0
24-08-2024,Phone,3,311.33,Cash,Cancelled,3,WINTER15,Instagram,933.99,0.0,140.0985,0.0,0.0
24-09-2023,Tablet,1,672.89,Credit Card,Pending,1,WINTER15,Email,672.89,0.0,100.93350000000001,0.0,0.0
24-09-2023,Tablet,3,668.33,Gift Card,Pending,4,WINTER15,Facebook,2004.99,0.0,300.7485,0.0,0.0
24-09-2024,Laptop,3,428.88,Debit Card,Shipped,3,WINTER15,Facebook,1286.64,0.0,192.996,0.0,0.0
24-10-2023,Laptop,5,55.41,Online,Cancelled,5,WINTER15,Google,277.05,0.0,41.5575,0.0,0.0
24-10-2024,Desk,3,568.05,Gift Card,Pending,6,SAVE10,Google,1704.15,170.415,0.0,0.0,0.0
24-10-2024,Printer,3,185.4,Gift Card,Cancelled,7,FREESHIP,Facebook,556.2,0.0,0.0,556.2,0.0
24-10-2024,Printer,3,112.29,Gift Card,Shipped,6,FREESHIP,Google,336.87,0.0,0.0,336.87,0.0
24-11-2023,Phone,3,692.71,Credit Card,Delivered,3,FREESHIP,Instagram,2078.13,0.0,0.0,2078.13,0.0
24-11-2023,Chair,4,655.18,Online,Shipped,5,FREESHIP,Facebook,2332.082,0.0,0.0,2332.082,0.0
24-11-2023,Phone,5,628.74,Cash,Cancelled,9,FREESHIP,Facebook,2332.082,0.0,0.0,2332.082,0.0
24-11-2024,Laptop,3,539.91,Credit Card,Delivered,8,FREESHIP,Email,1619.73,0.0,0.0,1619.73,0.0
24-11-2024,Chair,3,553.57,Credit Card,Returned,4,FREESHIP,Facebook,1660.71,0.0,0.0,1660.71,0.0
24-11-2024,Chair,3,163.13,Gift Card,Shipped,5,WINTER15,Facebook,489.39,0.0,73.40849999999999,0.0,0.0
24-11-2024,Laptop,3,239.08,Cash,Shipped,8,WINTER15,Google,717.24,0.0,107.586,0.0,0.0
24-11-2024,Monitor,4,296.28,Gift Card,Shipped,5,SAVE10,Email,1185.12,118.51199999999999,0.0,0.0,0.0
24-11-2024,Laptop,1,684.65,Credit Card,Delivered,1,FREESHIP,Email,684.65,0.0,0.0,684.65,0.0
24-12-2023,Printer,1,483.38,Cash,Pending,6,FREESHIP,Google,483.38,0.0,0.0,483.38,0.0
24-12-2023,Tablet,4,87.79,Cash,Cancelled,6,FREESHIP,Instagram,351.16,0.0,0.0,351.16,0.0
24-12-2024,Monitor,1,370.85,Gift Card,Delivered,2,FREESHIP,Referral,370.85,0.0,0.0,370.85,0.0
25-01-2023,Chair,5,421.42,Debit Card,Cancelled,7,FREESHIP,Instagram,2107.1,0.0,0.0,2107.1,0.0
25-01-2023,Printer,5,107.48,Debit Card,Cancelled,9,FREESHIP,Email,537.4,0.0,0.0,537.4,0.0
25-01-2025,Phone,4,218.43,Credit Card,Cancelled,9,SAVE10,Email,873.72,87.37200000000001,0.0,0.0,0.0
25-02-2023,Monitor,1,454.23,Gift Card,Returned,3,SAVE10,Facebook,454.23,45.423,0.0,0.0,0.0
25-02-2023,Monitor,2,650.25,Gift Card,Returned,6,SAVE10,Instagram,1300.5,130.05,0.0,0.0,0.0
25-02-2024,Chair,3,84.31,Credit Card,Shipped,3,SAVE10,Email,252.93,25.293000000000003,0.0,0.0,0.0
25-02-2024,Printer,3,690.3,Credit Card,Shipped,6,WINTER15,Google,2070.9,0.0,310.635,0.0,0.0
25-02-2024,Phone,1,528.06,Credit Card,Shipped,2,SAVE10,Facebook,528.06,52.806,0.0,0.0,0.0
25-02-2025,Monitor,4,629.88,Debit Card,Cancelled,8,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,0.0
25-02-2025,Printer,5,455.33,Credit Card,Cancelled,8,FREESHIP,Google,2276.65,0.0,0.0,2276.65,0.0
25-02-2025,Chair,2,14.93,Online,Shipped,4,FREESHIP,Facebook,165.012,0.0,0.0,165.012,0.0
25-03-2023,Phone,4,434.85,Credit Card,Pending,4,WINTER15,Google,1739.4,0.0,260.91,0.0,0.0
25-04-2024,Printer,2,259.32,Gift Card,Delivered,2,WINTER15,Referral,518.64,0.0,77.79599999999999,0.0,440.844
25-04-2024,Laptop,5,658.77,Gift Card,Pending,10,FREESHIP,Instagram,2332.082,0.0,0.0,2332.082,0.0
25-04-2025,Phone,3,127.41,Gift Card,Delivered,7,SAVE10,Referral,382.23,38.223,0.0,0.0,344.007
25-05-2023,Monitor,5,240.61,Credit Card,Shipped,10,FREESHIP,Email,1203.05,0.0,0.0,1203.05,0.0
25-05-2023,Tablet,2,639.88,Cash,Delivered,5,WINTER15,Instagram,1279.76,0.0,191.96400000000003,0.0,1087.796
25-05-2025,Desk,4,615.83,Online,Returned,4,WINTER15,Instagram,2332.082,0.0,349.81229999999994,0.0,0.0
25-06-2024,Phone,1,355.15,Cash,Returned,2,SAVE10,Email,355.15,35.515,0.0,0.0,0.0
25-06-2024,Printer,4,107.49,Cash,Delivered,5,FREESHIP,Google,429.96,0.0,0.0,429.96,0.0
25-06-2025,Printer,3,130.61,Debit Card,Cancelled,4,FREESHIP,Facebook,391.83,0.0,0.0,391.83,0.0
25-07-2023,Monitor,2,43.67,Cash,Returned,4,WINTER15,Instagram,165.012,0.0,24.7518,0.0,0.0
25-07-2023,Phone,1,359.99,Gift Card,Cancelled,5,SAVE10,Email,359.99,35.999,0.0,0.0,0.0
25-07-2024,Tablet,1,524.06,Debit Card,Pending,3,FREESHIP,Email,524.06,0.0,0.0,524.06,0.0
25-07-2024,Tablet,4,314.76,Online,Shipped,8,FREESHIP,Instagram,1259.04,0.0,0.0,1259.04,0.0
25-07-2024,Chair,2,695.29,Credit Card,Pending,6,FREESHIP,Instagram,1390.58,0.0,0.0,1390.58,0.0
25-08-2024,Chair,2,680.85,Gift Card,Delivered,6,FREESHIP,Referral,1361.7,0.0,0.0,1361.7,0.0
25-09-2024,Laptop,2,92.91,Cash,Returned,3,WINTER15,Instagram,185.82,0.0,27.872999999999998,0.0,0.0
25-10-2023,Phone,1,153.0,Credit Card,Returned,4,SAVE10,Referral,165.012,16.501199999999997,0.0,0.0,0.0
25-10-2023,Laptop,5,606.52,Debit Card,Shipped,6,SAVE10,Instagram,2332.082,233.2082,0.0,0.0,0.0
25-10-2023,Phone,1,460.13,Credit Card,Returned,1,SAVE10,Google,460.13,46.013000000000005,0.0,0.0,0.0
25-10-2024,Laptop,4,583.02,Online,Delivered,4,FREESHIP,Facebook,2332.08,0.0,0.0,2332.08,0.0
25-11-2023,Laptop,4,126.89,Cash,Pending,9,FREESHIP,Instagram,507.56,0.0,0.0,507.56,0.0
25-11-2023,Printer,1,381.02,Cash,Shipped,6,FREESHIP,Google,381.02,0.0,0.0,381.02,0.0
25-11-2023,Tablet,4,663.67,Credit Card,Pending,7,FREESHIP,Google,2332.082,0.0,0.0,2332.082,0.0
25-11-2024,Desk,2,211.82,Gift Card,Cancelled,4,WINTER15,Email,423.64,0.0,63.54599999999999,0.0,0.0
25-12-2024,Chair,4,283.16,Credit Card,Shipped,6,FREESHIP,Google,1132.64,0.0,0.0,1132.64,0.0
26-01-2023,Monitor,2,394.16,Online,Shipped,2,FREESHIP,Referral,788.32,0.0,0.0,788.32,0.0
26-01-2024,Phone,2,255.26,Credit Card,Cancelled,6,FREESHIP,Google,510.52,0.0,0.0,510.52,0.0
26-01-2024,Printer,2,349.4,Online,Shipped,2,SAVE10,Instagram,698.8,69.88,0.0,0.0,0.0
26-01-2025,Monitor,4,451.97,Online,Cancelled,7,WINTER15,Email,1807.88,0.0,271.182,0.0,0.0
26-01-2025,Laptop,1,150.17,Debit Card,Returned,1,SAVE10,Referral,165.012,16.501199999999997,0.0,0.0,0.0
26-02-2023,Monitor,1,392.61,Gift Card,Cancelled,4,SAVE10,Referral,392.61,39.261,0.0,0.0,0.0
26-02-2023,Printer,1,527.57,Debit Card,Pending,3,FREESHIP,Facebook,527.57,0.0,0.0,527.57,0.0
26-02-2024,Printer,5,513.49,Gift Card,Cancelled,8,FREESHIP,Google,2332.082,0.0,0.0,2332.082,0.0
26-02-2024,Tablet,2,103.41,Online,Shipped,2,FREESHIP,Referral,206.82,0.0,0.0,206.82,0.0
26-02-2025,Chair,1,628.89,Credit Card,Returned,2,SAVE10,Referral,628.89,62.888999999999996,0.0,0.0,0.0
26-03-2023,Printer,5,558.63,Cash,Pending,8,FREESHIP,Referral,2332.082,0.0,0.0,2332.082,0.0
26-03-2023,Laptop,2,72.39,Online,Delivered,7,WINTER15,Instagram,165.012,0.0,24.7518,0.0,140.2602
26-03-2023,Tablet,3,624.84,Credit Card,Cancelled,8,WINTER15,Facebook,1874.52,0.0,281.178,0.0,0.0
26-03-2024,Desk,1,679.65,Debit Card,Shipped,6,FREESHIP,Google,679.65,0.0,0.0,679.65,0.0
26-03-2024,Phone,1,639.83,Debit Card,Pending,2,SAVE10,Referral,639.83,63.983000000000004,0.0,0.0,0.0
26-03-2024,Chair,4,224.75,Online,Delivered,7,WINTER15,Facebook,899.0,0.0,134.85,0.0,764.15
26-03-2025,Desk,1,431.44,Gift Card,Pending,3,SAVE10,Facebook,431.44,43.144,0.0,0.0,0.0
26-03-2025,Desk,5,271.69,Online,Returned,7,FREESHIP,Instagram,1358.45,0.0,0.0,1358.45,0.0
26-04-2024,Desk,5,495.35,Credit Card,Pending,5,WINTER15,Facebook,2332.082,0.0,349.81229999999994,0.0,0.0
26-04-2025,Laptop,4,300.56,Cash,Cancelled,9,FREESHIP,Facebook,1202.24,0.0,0.0,1202.24,0.0
26-05-2023,Desk,1,629.21,Gift Card,Pending,2,FREESHIP,Instagram,629.21,0.0,0.0,629.21,0.0
26-05-2023,Laptop,5,662.78,Debit Card,Shipped,9,SAVE10,Instagram,2332.082,233.2082,0.0,0.0,0.0
26-05-2023,Printer,1,72.31,Gift Card,Cancelled,1,FREESHIP,Facebook,165.012,0.0,0.0,165.012,0.0
26-05-2024,Printer,4,142.58,Cash,Delivered,4,FREESHIP,Facebook,570.32,0.0,0.0,570.32,0.0
26-05-2025,Printer,1,438.34,Gift Card,Returned,5,FREESHIP,Facebook,438.34,0.0,0.0,438.34,0.0
26-06-2023,Desk,5,62.81,Credit Card,Shipped,9,SAVE10,Facebook,314.05,31.405,0.0,0.0,0.0
26-06-2024,Monitor,4,550.14,Debit Card,Pending,4,FREESHIP,Instagram,2200.56,0.0,0.0,2200.56,0.0
26-07-2023,Chair,4,160.49,Credit Card,Shipped,8,WINTER15,Referral,641.96,0.0,96.29400000000001,0.0,0.0
26-07-2024,Printer,3,653.63,Online,Delivered,7,FREESHIP,Email,1960.89,0.0,0.0,1960.89,0.0
26-07-2024,Desk,5,189.25,Debit Card,Cancelled,10,WINTER15,Email,946.25,0.0,141.9375,0.0,0.0
26-08-2023,Monitor,2,80.77,Debit Card,Shipped,4,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
26-08-2023,Monitor,3,631.64,Credit Card,Returned,3,FREESHIP,Facebook,1894.92,0.0,0.0,1894.92,0.0
26-08-2024,Laptop,1,438.37,Cash,Cancelled,4,SAVE10,Referral,438.37,43.836999999999996,0.0,0.0,0.0
26-08-2024,Tablet,3,253.05,Online,Pending,3,FREESHIP,Instagram,759.15,0.0,0.0,759.15,0.0
26-09-2023,Tablet,3,398.17,Debit Card,Delivered,5,SAVE10,Email,1194.51,119.45100000000001,0.0,0.0,1075.059
26-10-2024,Phone,2,642.04,Gift Card,Delivered,4,WINTER15,Email,1284.08,0.0,192.61199999999997,0.0,1091.4679999999998
26-11-2023,Chair,5,676.98,Cash,Cancelled,5,FREESHIP,Facebook,2332.082,0.0,0.0,2332.082,0.0
26-11-2023,Phone,4,136.83,Debit Card,Pending,8,SAVE10,Email,547.32,54.732000000000006,0.0,0.0,0.0
26-11-2024,Chair,4,262.58,Online,Cancelled,8,WINTER15,Email,1050.32,0.0,157.548,0.0,0.0
26-11-2024,Printer,4,236.41,Debit Card,Pending,7,SAVE10,Google,945.64,94.564,0.0,0.0,0.0
26-11-2024,Monitor,2,250.98,Credit Card,Delivered,5,WINTER15,Google,501.96,0.0,75.294,0.0,426.666
26-12-2023,Monitor,3,263.19,Online,Delivered,5,FREESHIP,Instagram,789.57,0.0,0.0,789.57,0.0
26-12-2024,Monitor,5,506.45,Gift Card,Shipped,7,WINTER15,Google,2332.082,0.0,349.81229999999994,0.0,0.0
27-01-2025,Chair,3,449.13,Cash,Returned,5,WINTER15,Referral,1347.39,0.0,202.10850000000002,0.0,0.0
27-01-2025,Monitor,5,498.48,Online,Pending,8,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
27-02-2023,Phone,1,424.4,Online,Shipped,6,WINTER15,Referral,424.4,0.0,63.66,0.0,0.0
27-02-2023,Laptop,2,438.76,Debit Card,Returned,2,WINTER15,Facebook,877.52,0.0,131.628,0.0,0.0
27-02-2024,Chair,2,587.49,Gift Card,Returned,6,SAVE10,Referral,1174.98,117.49799999999999,0.0,0.0,0.0
27-02-2024,Tablet,5,550.68,Credit Card,Cancelled,8,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
27-02-2025,Printer,3,256.46,Credit Card,Delivered,4,SAVE10,Referral,769.38,76.938,0.0,0.0,692.442
27-02-2025,Monitor,3,503.39,Online,Pending,5,SAVE10,Facebook,1510.17,151.017,0.0,0.0,0.0
27-03-2023,Tablet,2,393.33,Debit Card,Pending,3,SAVE10,Instagram,786.66,78.666,0.0,0.0,0.0
27-03-2023,Printer,5,670.75,Gift Card,Shipped,8,FREESHIP,Instagram,2332.082,0.0,0.0,2332.082,0.0
27-03-2023,Tablet,3,404.62,Gift Card,Delivered,6,FREESHIP,Instagram,1213.86,0.0,0.0,1213.86,0.0
27-03-2023,Printer,4,305.32,Online,Cancelled,4,SAVE10,Google,1221.28,122.12799999999999,0.0,0.0,0.0
27-03-2024,Tablet,3,136.34,Debit Card,Returned,8,SAVE10,Referral,409.02,40.902,0.0,0.0,0.0
27-03-2025,Chair,1,280.25,Online,Pending,5,WINTER15,Email,280.25,0.0,42.0375,0.0,0.0
27-04-2023,Printer,1,127.55,Cash,Shipped,3,SAVE10,Referral,165.012,16.501199999999997,0.0,0.0,0.0
27-04-2024,Laptop,1,44.35,Gift Card,Cancelled,1,SAVE10,Instagram,165.012,16.501199999999997,0.0,0.0,0.0
27-04-2025,Monitor,3,638.5,Debit Card,Cancelled,4,FREESHIP,Instagram,1915.5,0.0,0.0,1915.5,0.0
27-05-2023,Phone,5,623.81,Cash,Returned,6,FREESHIP,Email,2332.082,0.0,0.0,2332.082,0.0
27-05-2023,Printer,1,414.47,Debit Card,Returned,3,FREESHIP,Instagram,414.47,0.0,0.0,414.47,0.0
27-05-2023,Chair,2,384.14,Online,Returned,2,WINTER15,Email,768.28,0.0,115.24199999999999,0.0,0.0
27-05-2024,Tablet,5,420.98,Cash,Delivered,7,SAVE10,Facebook,2104.9,210.49,0.0,0.0,1894.41
27-05-2024,Monitor,2,605.26,Cash,Cancelled,4,WINTER15,Referral,1210.52,0.0,181.578,0.0,0.0
27-05-2024,Tablet,2,291.85,Cash,Shipped,5,FREESHIP,Instagram,583.7,0.0,0.0,583.7,0.0
27-06-2023,Phone,3,589.56,Online,Returned,6,SAVE10,Facebook,1768.68,176.868,0.0,0.0,0.0
27-06-2023,Monitor,4,206.84,Cash,Cancelled,5,WINTER15,Instagram,827.36,0.0,124.104,0.0,0.0
27-06-2024,Printer,2,39.53,Credit Card,Shipped,3,WINTER15,Google,165.012,0.0,24.7518,0.0,0.0
27-06-2024,Tablet,4,615.65,Debit Card,Delivered,9,WINTER15,Google,2332.082,0.0,349.81229999999994,0.0,1982.2696999999998
27-06-2024,Phone,1,283.69,Gift Card,Shipped,6,WINTER15,Google,283.69,0.0,42.55350000000001,0.0,0.0
27-06-2025,Desk,3,588.05,Gift Card,Delivered,8,FREESHIP,Instagram,1764.15,0.0,0.0,1764.15,0.0
27-07-2023,Desk,4,654.79,Cash,Pending,9,WINTER15,Referral,2332.082,0.0,349.81229999999994,0.0,0.0
27-07-2023,Desk,3,158.74,Online,Pending,7,FREESHIP,Instagram,476.22,0.0,0.0,476.22,0.0
27-07-2023,Chair,3,65.86,Online,Pending,8,WINTER15,Google,197.58,0.0,29.637000000000004,0.0,0.0
27-07-2024,Chair,3,148.72,Debit Card,Cancelled,7,SAVE10,Google,446.16,44.61600000000001,0.0,0.0,0.0
27-08-2023,Monitor,3,463.39,Credit Card,Returned,3,WINTER15,Facebook,1390.17,0.0,208.52550000000002,0.0,0.0
27-08-2023,Laptop,5,221.51,Cash,Returned,5,WINTER15,Referral,1107.55,0.0,166.1325,0.0,0.0
27-08-2024,Printer,3,586.21,Gift Card,Pending,4,WINTER15,Referral,1758.63,0.0,263.7945,0.0,0.0
27-09-2023,Laptop,1,204.08,Gift Card,Returned,4,SAVE10,Google,204.08,20.408,0.0,0.0,0.0
27-09-2023,Desk,5,266.78,Gift Card,Cancelled,5,SAVE10,Email,1333.9,133.39,0.0,0.0,0.0
27-09-2024,Desk,3,568.02,Online,Pending,3,FREESHIP,Instagram,1704.06,0.0,0.0,1704.06,0.0
27-10-2023,Laptop,4,263.93,Debit Card,Shipped,4,FREESHIP,Facebook,1055.72,0.0,0.0,1055.72,0.0
27-10-2023,Chair,4,498.51,Debit Card,Shipped,4,SAVE10,Google,1994.04,199.40400000000002,0.0,0.0,0.0
27-10-2024,Tablet,2,238.25,Online,Cancelled,7,FREESHIP,Email,476.5,0.0,0.0,476.5,0.0
27-10-2024,Monitor,5,650.72,Credit Card,Cancelled,8,WINTER15,Email,2332.082,0.0,349.81229999999994,0.0,0.0
27-11-2023,Printer,3,222.34,Credit Card,Returned,5,WINTER15,Email,667.02,0.0,100.053,0.0,0.0
27-11-2023,Laptop,3,444.75,Cash,Delivered,6,SAVE10,Facebook,1334.25,133.425,0.0,0.0,1200.825
27-11-2023,Phone,5,374.99,Online,Shipped,9,SAVE10,Facebook,1874.95,187.495,0.0,0.0,0.0
27-11-2024,Laptop,1,109.29,Debit Card,Cancelled,5,FREESHIP,Google,165.012,0.0,0.0,165.012,0.0
27-12-2023,Monitor,3,193.49,Gift Card,Returned,6,FREESHIP,Facebook,580.47,0.0,0.0,580.47,0.0
27-12-2023,Laptop,1,217.56,Debit Card,Delivered,3,FREESHIP,Facebook,217.56,0.0,0.0,217.56,0.0
27-12-2024,Desk,2,362.14,Debit Card,Pending,2,SAVE10,Instagram,724.28,72.428,0.0,0.0,0.0
28-01-2023,Laptop,3,438.89,Cash,Returned,3,SAVE10,Facebook,1316.67,131.667,0.0,0.0,0.0
28-01-2023,Chair,4,649.47,Cash,Pending,8,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
28-01-2023,Laptop,1,654.27,Gift Card,Pending,2,SAVE10,Facebook,654.27,65.42699999999999,0.0,0.0,0.0
28-01-2025,Phone,1,420.26,Credit Card,Pending,4,FREESHIP,Facebook,420.26,0.0,0.0,420.26,0.0
28-02-2023,Phone,5,664.51,Debit Card,Pending,8,SAVE10,Email,2332.082,233.2082,0.0,0.0,0.0
28-02-2023,Tablet,5,674.04,Online,Cancelled,7,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
28-02-2024,Phone,1,627.2,Online,Delivered,1,WINTER15,Email,627.2,0.0,94.08,0.0,533.12
28-02-2024,Chair,3,432.85,Online,Pending,4,WINTER15,Instagram,1298.55,0.0,194.7825,0.0,0.0
28-02-2025,Desk,1,77.64,Credit Card,Shipped,1,FREESHIP,Facebook,165.012,0.0,0.0,165.012,0.0
28-02-2025,Tablet,3,424.89,Debit Card,Cancelled,6,FREESHIP,Google,1274.67,0.0,0.0,1274.67,0.0
28-02-2025,Laptop,4,540.33,Cash,Shipped,6,SAVE10,Google,2161.32,216.132,0.0,0.0,0.0
28-03-2023,Monitor,1,542.07,Cash,Shipped,6,WINTER15,Referral,542.07,0.0,81.3105,0.0,0.0
28-03-2023,Tablet,4,450.75,Credit Card,Shipped,6,WINTER15,Email,1803.0,0.0,270.45,0.0,0.0
28-03-2025,Tablet,1,68.39,Online,Returned,3,WINTER15,Facebook,165.012,0.0,24.7518,0.0,0.0
28-03-2025,Tablet,1,630.82,Online,Delivered,5,FREESHIP,Google,630.82,0.0,0.0,630.82,0.0
28-03-2025,Tablet,1,562.61,Credit Card,Delivered,3,WINTER15,Facebook,562.61,0.0,84.3915,0.0,478.2185
28-04-2023,Laptop,4,246.85,Credit Card,Shipped,8,WINTER15,Google,987.4,0.0,148.11,0.0,0.0
28-04-2023,Tablet,1,93.02,Online,Returned,4,SAVE10,Email,165.012,16.501199999999997,0.0,0.0,0.0
28-04-2023,Tablet,3,112.46,Gift Card,Shipped,6,SAVE10,Instagram,337.38,33.738,0.0,0.0,0.0
28-04-2024,Monitor,4,473.86,Debit Card,Delivered,7,SAVE10,Facebook,1895.44,189.544,0.0,0.0,1705.896
28-04-2024,Tablet,1,458.63,Debit Card,Returned,4,WINTER15,Referral,458.63,0.0,68.7945,0.0,0.0
28-05-2023,Phone,3,50.34,Gift Card,Returned,3,FREESHIP,Instagram,165.012,0.0,0.0,165.012,0.0
28-05-2025,Phone,5,173.65,Gift Card,Delivered,9,SAVE10,Email,868.25,86.825,0.0,0.0,781.425
28-06-2023,Printer,4,648.91,Credit Card,Shipped,6,SAVE10,Instagram,2332.082,233.2082,0.0,0.0,0.0
28-06-2023,Desk,5,84.13,Online,Delivered,9,SAVE10,Google,420.65,42.065,0.0,0.0,378.585
28-06-2024,Monitor,4,44.07,Debit Card,Pending,6,WINTER15,Email,176.28,0.0,26.441999999999997,0.0,0.0
28-06-2025,Desk,2,299.23,Credit Card,Cancelled,2,WINTER15,Instagram,598.46,0.0,89.76900000000002,0.0,0.0
28-06-2025,Tablet,4,430.83,Gift Card,Pending,8,WINTER15,Referral,1723.32,0.0,258.498,0.0,0.0
28-06-2025,Phone,2,512.33,Cash,Cancelled,7,WINTER15,Facebook,1024.66,0.0,153.699,0.0,0.0
28-06-2025,Phone,2,274.12,Cash,Delivered,6,FREESHIP,Referral,548.24,0.0,0.0,548.24,0.0
28-07-2024,Printer,4,283.79,Online,Pending,8,SAVE10,Google,1135.16,113.516,0.0,0.0,0.0
28-07-2024,Monitor,1,604.87,Online,Delivered,4,SAVE10,Instagram,604.87,60.486999999999995,0.0,0.0,544.383
28-08-2023,Phone,4,518.4,Credit Card,Delivered,7,SAVE10,Facebook,2073.6,207.36,0.0,0.0,1866.2399999999998
28-08-2023,Monitor,2,165.49,Online,Shipped,4,WINTER15,Instagram,330.98,0.0,49.647000000000006,0.0,0.0
28-08-2024,Chair,5,261.33,Credit Card,Returned,5,SAVE10,Referral,1306.65,130.665,0.0,0.0,0.0
28-09-2023,Monitor,1,427.06,Online,Cancelled,1,WINTER15,Referral,427.06,0.0,64.059,0.0,0.0
28-09-2024,Phone,2,398.45,Debit Card,Cancelled,7,SAVE10,Google,796.9,79.69,0.0,0.0,0.0
28-09-2024,Desk,4,160.22,Debit Card,Returned,9,WINTER15,Instagram,640.88,0.0,96.132,0.0,0.0
28-12-2023,Desk,5,536.58,Gift Card,Pending,5,SAVE10,Google,2332.082,233.2082,0.0,0.0,0.0
28-12-2023,Printer,2,73.41,Online,Shipped,2,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
28-12-2023,Printer,3,633.97,Cash,Pending,7,WINTER15,Facebook,1901.91,0.0,285.2865,0.0,0.0
28-12-2024,Laptop,5,48.38,Gift Card,Delivered,9,WINTER15,Email,241.9,0.0,36.285,0.0,205.615
29-01-2023,Monitor,2,49.62,Online,Pending,2,SAVE10,Google,165.012,16.501199999999997,0.0,0.0,0.0
29-01-2023,Chair,2,608.04,Cash,Cancelled,4,SAVE10,Google,1216.08,121.60799999999999,0.0,0.0,0.0
29-01-2024,Chair,3,367.75,Cash,Pending,7,FREESHIP,Facebook,1103.25,0.0,0.0,1103.25,0.0
29-01-2024,Laptop,5,648.65,Online,Pending,7,SAVE10,Referral,2332.082,233.2082,0.0,0.0,0.0
29-01-2025,Laptop,5,131.7,Cash,Shipped,8,FREESHIP,Google,658.5,0.0,0.0,658.5,0.0
29-02-2024,Desk,2,46.5,Cash,Returned,7,WINTER15,Google,165.012,0.0,24.7518,0.0,0.0
29-03-2024,Monitor,1,211.14,Credit Card,Cancelled,1,SAVE10,Facebook,211.14,21.113999999999997,0.0,0.0,0.0
29-03-2025,Printer,2,600.57,Debit Card,Returned,3,WINTER15,Instagram,1201.14,0.0,180.17100000000002,0.0,0.0
29-04-2024,Chair,5,85.22,Credit Card,Cancelled,7,FREESHIP,Email,426.1,0.0,0.0,426.1,0.0
29-04-2025,Phone,3,579.55,Gift Card,Returned,8,WINTER15,Facebook,1738.65,0.0,260.7975,0.0,0.0
29-05-2023,Tablet,3,502.77,Debit Card,Returned,8,WINTER15,Email,1508.31,0.0,226.24649999999997,0.0,0.0
29-05-2024,Laptop,5,79.08,Cash,Pending,8,SAVE10,Facebook,395.4,39.54,0.0,0.0,0.0
29-05-2024,Chair,4,15.01,Cash,Cancelled,6,SAVE10,Facebook,165.012,16.501199999999997,0.0,0.0,0.0
29-05-2024,Monitor,3,301.55,Debit Card,Delivered,5,FREESHIP,Google,904.65,0.0,0.0,904.65,0.0
29-06-2023,Tablet,1,56.2,Debit Card,Pending,1,WINTER15,Facebook,165.012,0.0,24.7518,0.0,0.0
29-06-2023,Desk,3,361.39,Credit Card,Shipped,8,SAVE10,Referral,1084.17,108.417,0.0,0.0,0.0
